time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,1.19297234255,-1.71299443007,17.0357541454,6.1115768346,6.17353596357,0.0,1.4280827949,-2.22265729084,4.37411901076,-0.0339225717747,-0.0790696542038,0.0,419.0265690031279,419.81855374822504,418.7647726322436,420.39763050885006
2.640000000000002,1.28047657955,-1.84929735471,17.2969836666,6.10953787561,6.16905712823,0.0,1.48909392,-2.32099325239,4.33349049058,-0.0341030517763,-0.067017557884,0.0,417.2401041471208,418.28631515817153,416.9974638925605,416.981141853128
2.700000000000002,1.37234134934,-1.99248967222,17.561139362,6.10758794327,6.16485186401,0.0,1.57341120105,-2.4522216985,4.47087671322,-0.0294699853204,-0.077065971359,0.0,475.56720725978425,474.793384720491,473.7920938757729,474.1478767827531
2.760000000000002,1.46891152981,-2.14295831593,17.8298662773,6.10606591937,6.1612914701,0.0,1.64591009655,-2.56356585323,4.48639549324,-0.0182174177065,-0.0371666876248,0.0,436.2748929407312,439.59098975683133,437.7297868486858,438.66518935943947
2.820000000000002,1.5696411947,-2.2997942095,18.0975499227,6.10503452056,6.15931271553,0.0,1.71190092959,-2.664465116,4.43642842877,-0.0152105755764,-0.0257013831313,0.0,416.20431805280015,417.2062043905553,416.58703831549235,416.84997544613674
2.880000000000002,1.67468064463,-2.46317662452,18.3647900303,6.1039608006,6.15790592326,0.0,1.78948742935,-2.78172832658,4.47123910472,-0.0238926018093,-0.019280869793,0.0,444.59274506923566,445.1185004810603,445.1865975588952,444.47559299128983
2.940000000000002,1.78502909682,-2.63452745163,18.6390546812,6.10357242621,6.15643782033,0.0,1.88878316805,-2.92994846352,4.66982902243,0.0154608126846,-0.0376554078544,0.0,496.8362637502451,495.4870386436649,493.406170480118,496.3033804728944
3.000000000000002,1.90034136946,-2.81335451445,18.9173181214,6.10448060464,6.15456263086,0.0,1.95511188116,-3.03100360728,4.60576084676,0.0144792974899,-0.0208143646018,0.0,413.6564989421574,415.1366728686814,415.5727618344582,415.48661707606135
3.0600000000000023,2.01950997345,-2.99805166667,19.1906372874,6.10571950404,6.15314747956,0.0,2.01728233791,-3.12564996709,4.50520007385,0.0307730213311,-0.0298011041671,0.0,402.96033853090313,402.1468429693908,400.2861716984588,401.7665198876859
3.1200000000000023,2.14257586984,-3.18863127195,19.45905962,6.10804922308,6.15152842314,0.0,2.08503578608,-3.22697668758,4.44237677691,0.0513932472384,-0.0218749512187,0.0,413.59354841967547,414.2909335849804,413.7440491341087,415.55666447437187
3.1800000000000024,2.26987180596,-3.38546691411,19.7248110628,6.11118289289,6.15050103077,0.0,2.15822304573,-3.33407493123,4.41604120588,0.0538462412821,-0.00900135569691,0.0,425.8568315430697,426.95681394301175,426.1551715612061,426.3667241633288
3.2400000000000024,2.40216018149,-3.58945885292,19.9933710376,6.11436299063,6.15017226554,0.0,2.25130462418,-3.46533664626,4.53535843008,0.0512571907915,0.000769222355764,0.0,472.58747894210916,473.34018370944125,472.53974958136644,472.3417534564376
